"Wall Time","DS8-phase2 - _step","DS8-phase2 - _step__MIN","DS8-phase2 - _step__MAX","DS8-phase2 - Log ZCSMC","DS8-phase2 - Log ZCSMC__MIN","DS8-phase2 - Log ZCSMC__MAX","DS8-phase1 - _step","DS8-phase1 - _step__MIN","DS8-phase1 - _step__MAX","DS8-phase1 - Log ZCSMC","DS8-phase1 - Log ZCSMC__MIN","DS8-phase1 - Log ZCSMC__MAX","DS6-phase2 - _step","DS6-phase2 - _step__MIN","DS6-phase2 - _step__MAX","DS6-phase2 - Log ZCSMC","DS6-phase2 - Log ZCSMC__MIN","DS6-phase2 - Log ZCSMC__MAX","DS6-phase1 - _step","DS6-phase1 - _step__MIN","DS6-phase1 - _step__MAX","DS6-phase1 - Log ZCSMC","DS6-phase1 - Log ZCSMC__MIN","DS6-phase1 - Log ZCSMC__MAX","DS5-phase2 - _step","DS5-phase2 - _step__MIN","DS5-phase2 - _step__MAX","DS5-phase2 - Log ZCSMC","DS5-phase2 - Log ZCSMC__MIN","DS5-phase2 - Log ZCSMC__MAX","DS5-phase1 - _step","DS5-phase1 - _step__MIN","DS5-phase1 - _step__MAX","DS5-phase1 - Log ZCSMC","DS5-phase1 - Log ZCSMC__MIN","DS5-phase1 - Log ZCSMC__MAX","DS4-phase2 - _step","DS4-phase2 - _step__MIN","DS4-phase2 - _step__MAX","DS4-phase2 - Log ZCSMC","DS4-phase2 - Log ZCSMC__MIN","DS4-phase2 - Log ZCSMC__MAX","DS4-phase1 - _step","DS4-phase1 - _step__MIN","DS4-phase1 - _step__MAX","DS4-phase1 - Log ZCSMC","DS4-phase1 - Log ZCSMC__MIN","DS4-phase1 - Log ZCSMC__MAX","DS3-phase2 - _step","DS3-phase2 - _step__MIN","DS3-phase2 - _step__MAX","DS3-phase2 - Log ZCSMC","DS3-phase2 - Log ZCSMC__MIN","DS3-phase2 - Log ZCSMC__MAX","DS3-phase1 - _step","DS3-phase1 - _step__MIN","DS3-phase1 - _step__MAX","DS3-phase1 - Log ZCSMC","DS3-phase1 - Log ZCSMC__MIN","DS3-phase1 - Log ZCSMC__MAX"
"1727054927.915769","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","75","75","-14189.24609375","-14189.24609375","-14189.24609375","","","","","","","","","","","","","","","","","",""
"1727054931.6493266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","76","76","-14172.6953125","-14172.6953125","-14172.6953125","","","","","","","","","","","","","","","","","",""
"1727054935.496992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","77","77","-14180.02734375","-14180.02734375","-14180.02734375","","","","","","","","","","","","","","","","","",""
"1727054939.2242658","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","78","78","-14171.45703125","-14171.45703125","-14171.45703125","","","","","","","","","","","","","","","","","",""
"1727054943.472208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","79","79","-14168.927734375","-14168.927734375","-14168.927734375","","","","","","","","","","","","","","","","","",""
"1727054947.1818132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","80","80","-14078.6015625","-14078.6015625","-14078.6015625","","","","","","","","","","","","","","","","","",""
"1727054951.0409415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","81","81","-14086.2890625","-14086.2890625","-14086.2890625","","","","","","","","","","","","","","","","","",""
"1727054954.7662184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","82","82","-14102.78515625","-14102.78515625","-14102.78515625","","","","","","","","","","","","","","","","","",""
"1727054958.9983766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","83","83","-14193.7109375","-14193.7109375","-14193.7109375","","","","","","","","","","","","","","","","","",""
"1727054962.7160344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","84","84","-14181.109375","-14181.109375","-14181.109375","","","","","","","","","","","","","","","","","",""
"1727054966.4063084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","85","85","-14182.505859375","-14182.505859375","-14182.505859375","","","","","","","","","","","","","","","","","",""
"1727054970.2356396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","86","86","-14182.84375","-14182.84375","-14182.84375","","","","","","","","","","","","","","","","","",""
"1727054974.4866817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","87","87","-14089.05859375","-14089.05859375","-14089.05859375","","","","","","","","","","","","","","","","","",""
"1727054978.174058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","88","88","-14162.115234375","-14162.115234375","-14162.115234375","","","","","","","","","","","","","","","","","",""
"1727054981.8674002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","89","89","-14146.083984375","-14146.083984375","-14146.083984375","","","","","","","","","","","","","","","","","",""
"1727054985.5433872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","90","90","-14180.45703125","-14180.45703125","-14180.45703125","","","","","","","","","","","","","","","","","",""
"1727054989.9119997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","91","91","-14164.19921875","-14164.19921875","-14164.19921875","","","","","","","","","","","","","","","","","",""
"1727054993.6299276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","92","92","-14169.21484375","-14169.21484375","-14169.21484375","","","","","","","","","","","","","","","","","",""
"1727054997.3182662","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","93","93","-14166.1015625","-14166.1015625","-14166.1015625","","","","","","","","","","","","","","","","","",""
"1727055001.0087962","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","94","94","-14160.697265625","-14160.697265625","-14160.697265625","","","","","","","","","","","","","","","","","",""
"1727055005.4064832","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","95","95","-14159.875","-14159.875","-14159.875","","","","","","","","","","","","","","","","","",""
"1727055009.1375866","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","96","96","-14163.67578125","-14163.67578125","-14163.67578125","","","","","","","","","","","","","","","","","",""
"1727055012.8631232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","97","97","-14161.67578125","-14161.67578125","-14161.67578125","","","","","","","","","","","","","","","","","",""
"1727055016.560209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","98","98","-14180.30859375","-14180.30859375","-14180.30859375","","","","","","","","","","","","","","","","","",""
"1727055020.8028414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","99","99","-14176.013671875","-14176.013671875","-14176.013671875","","","","","","","","","","","","","","","","","",""
"1727055148.3175552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","-8588.388671875","-8588.388671875","-8588.388671875","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055149.8676875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","-8350.5419921875","-8350.5419921875","-8350.5419921875","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055151.4301715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","-8181.66162109375","-8181.66162109375","-8181.66162109375","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055153.6040268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","-8121.91455078125","-8121.91455078125","-8121.91455078125","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055155.2534218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","-8150.63525390625","-8150.63525390625","-8150.63525390625","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055157.0938485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","-8131.41015625","-8131.41015625","-8131.41015625","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055158.9205709","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","6","-8108.6328125","-8108.6328125","-8108.6328125","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055161.3759143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","-8102.31640625","-8102.31640625","-8102.31640625","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055163.2029638","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","-8105.96875","-8105.96875","-8105.96875","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055164.8815188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","-8175.7060546875","-8175.7060546875","-8175.7060546875","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055166.474435","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","-8012.3828125","-8012.3828125","-8012.3828125","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055168.824723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","-8034.29248046875","-8034.29248046875","-8034.29248046875","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055170.4107254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","-8069.08203125","-8069.08203125","-8069.08203125","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055171.956433","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13","13","-8093.556640625","-8093.556640625","-8093.556640625","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055173.5464532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","14","14","-8128.79052734375","-8128.79052734375","-8128.79052734375","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055175.6902556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","-8015.5595703125","-8015.5595703125","-8015.5595703125","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055177.2418838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","16","16","-7964.1796875","-7964.1796875","-7964.1796875","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055178.6395955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","17","17","-8025.2333984375","-8025.2333984375","-8025.2333984375","","","","","","","","","","","","","","","","","","","","","","","",""
